"Eric ""Badspot"" Hartman Ben Garney"
"Michael ""Kayin"" OReilly"
"Nick ""EnEsCe"" Cooper Michal Marcinkowski"
.theprodukkt
10tacle Studios Belgium
10tons Entertainment
14 Degrees East
1C:Ino-Co
1C:Maddox Games
2 by 3 Games
2015 Inc.
21-6 Productions
2D Boy
2K Boston/2K Australia
2K Marin
2P Games
3 Romans
369 Interactive
3D People Merscom
3D Realms Entertainment
3DClouds
3DO
49 Games
49Games
4D Rulers
4HEAD Studios
4Mation
4X Studio Kylotonn
5000ft
5pb.
5pb. Nitroplus
7 Studios
7 Studios Beenox Studios
7 Studios Shaba Games
7 Studios/Buena Vista Games
7th Level
8bits Fanatics
8monkey Labs
9you
A Sharp LLC
A2A Simulations
Absolutist
Acclaim Cheltenham
Acclaim Studios Manchester
Acclaim Studios Teesside
Ace Maddox
ACES Studios
ActiveWorlds Inc.
Activision Mad Doc Software
Activision Redline Games
Activision Value
Actoz Soft
Adam Foster
Adeline Software International
Adrenalin Entertainment
Adrenalin Entertainment Point of View
Adrenium Games
Afkar Media
Against Gravity
Ai Space Production Committee
Airborne
Airtight Games
Akatsuki Works
Al Lowe Josh Mandel
Alasdair Beckett
ALcot
Alessandro Ghignola
Alfa System SKONEC
Alientrap
All Yes Good
allm
Alt1
Altar Games
ALTAR Interactive
AM5
Amanita Design
Amaze Entertainment
Amazing Media
Amazing Studio
Ambrosia Software ATMOS
American Laser Games Inc.
Analgesic Productions
Anarchy Enterprises
Anchor Inc.
Andrew Spencer Studios
Andrew Stern
Angel Studios
Anim-X
Anima Interactive
AnimaTek
Animedia
Anisoptera Games
Anivision
Antagonist
Apeiron
Apogee Software
Appaloosa Interactive
Appeal
Apricot
Apus Software
Apus Software Three Donkeys LLC
Aqua Pacific
Aquiris Studio
Arberth Studios
Archetype Interactive Near Death Studios
Argonaut Games
Argonaut Software
Argonaut Software Ltd.
Arkadium
Arkane Studios Floodgate Entertainment Kuju Entertainment
Arnowitz Studios
Arrowhead Game Studios
Artech Digital Entertainment
Artech Studios
Artifact Entertainment
Artificial Mind and Movement
Arxel Tribe
Ascaron Entertainment
Aspyr Media
Asylum Entertainment
Atari Leaping Lizard
Atari Llamasoft
Atlantis Interactive Entertainment
Atomic Elbow
Atomic Games
Atomic Motion
Attention to Detail
Attu Games
Auran
Aurona
Aurona Games Coyote Console
Autumn Moon Entertainment
Avalanche Software
Avalanche Software LLC
Avalanche Studios
Avaria Corporation
AWE Games
AWE Games Big Sky Interactive Human Soft
AWE Games Heavy Iron Studios Vicarious Visions
AWE Games THQ Studio Australia WayForward Technologies
AWE Productions
Awem
Awesome Developments
Babylon Software
Backbone Entertainment
Balazs Rozsa
Bandai Namco
Barking Dog Studios
Barking Lizards
Basilisk Games
battlefront.com
BattleGoat Studios
Beam Software
Beautiful Game Studios
Beenox Studios
Beijing Perfect World
Berkeley Systems Jellyvision
Bethesda Game Studios Behaviour Interactive
Beyond Games
Big Ant Studios
Big Ape Productions
Big Deez Productions
Big Fish Games
Big Fish Studios
Big Splash Games LLC
Big Time Software
Big Top Productions
Bimboosoft Co. Ltd
Biodroid Productions
Bit Blot
Bitmap Brothers
Bits Studios SCI Games
Black Box Games/EA Black Box EA Seattle
Black Cactus
Black Cactus Zonic
Black Dragon Productions
Black Element Software
Black Hole Entertainment
Black Mesa team
Black Widow Games
Blade Interactive
Blimey! Games Ltd. (under license to SimBin)
Blindflug Studios
Blitz Arcade
Blitz Games
Blitz Games Atomic Planet Entertainment
Blitz Games AWE Games
Blitz Games Barking Lizards Technologies
Blitzfront Game Studio
Blizzard North
Blue 52
Blue Byte
Blue Castle Games
Blue Giraffe
Blue Giraffe GameHouse
Blue Mammoth Games
Blue Omega Entertainment
Blue Renderer Production Studio
BLUESIDE Inc.
Boffo Games
Bohemia Interactive Studio
Boneloaf
Boston Animation
Brace Yourself Games
Brad Schick
Brainbox Games
Brainchild Design
Brat Designs
Bread Team
BreakAway Games Impressions Games
Breakthrough
Bright Future
Broderbund
Broken Rules
Brooklyn Multimedia
Buena Vista Games
Bullfrog Productions Climax Group
Bungie Gearbox Software
Burst Studios
Burut
Burut Software
Buzz Monkey Software LLC Sierra Entertainment
Capcom Production Studio 1
Capcom Production Studio 2
Capcom Production Studio 3
Capcom Production Studio 4
Capcom Production Studio 6
Capitol Multimedia
Capitol Multimedia Inc.
Caravel Games
Carbon Studio
Cat Daddy Games
Cat Daddy Games LLC
Catware
Cauldron HQ
Cauldron Ltd
Cauldron Ltd.
Cavedog Entertainment
CCR International
Celeris
Celeris Digital Mayhem
Celestial Games
Cellar Door Games
CelTech Studios
Century Interactive
Chaos Concept
Chaos Works Epic MegaGames
Chaosium
Charles Jacobi Scott Holman
Charybdis
Charybdis Limited
Cheyenne Mountain Entertainment
Chiselbrain Software
Choice Provisions
Chris Child Andy Yau
Chris Pirih
Chris Sawyer
Cinematix Studios
Cinematronics
Cinemaware
Cipher Prime
CipSoft GmbH
Circus
Citeremis
City Interactive
Clancy Interactive Entertainment
Clans to Kingdoms
Clevers Development
Clevers Games
Click Entertainment
Cliff Johnson
Climax Group
ClockStone
Codo Technologies
CogniToy
Collision Studios
Colossai Studios
Comcept
Compile
Computer Artworks
Computer Artworks Ltd.
Continuum Entertainment
Coolhand Interactive
Cornered Rat Software Playnet Inc.
Cornfox & Bros.
Cornfox & Brothers Mountain Sheep
Cornutopia Software
Crackpot Entertainment Creat Studios Inc.
Craftven
Cranberry Production
Crankshaft Games
Cranky Pants Games
crea-ture Studios
Creative Assembly Ltd.
Creative Asylum
Creative Carnage
Creative Edge Studios
Creative Reality
Creature Labs
Creepy Jar
Crema Games
Crescent Moon Games
Crossnet-Pie
Crossover Technologies
Crowd
Cryo Interactive Entertainment
Cryptic Comet
Cryptic Sea
Crystal Dynamics Nixxes Buzz Monkey Software Human Soft Fathammer
Crystal Shard
Crytek Black Sea
Crytek Budapest
Cs Ware
CSO Simtek
CSR-Studios
Culter Creative
Culture Shock Games
Cunning Development
Curve Studios
Cyan
Cybele Productions Wanadoo Edition
Cyber Front
Cyberflix
Cyberlore Studios
Cyberlore Studios FASA Studio
Cyclone Studios
Cyclone Studios 3DO
Cyparade
Cypron Studios
Daedalic Entertainment
Dan Pinchbeck
Dan Samuel
Dani
Danny Ledonne
Dar al-Fikr
Dark Legion Development
Darklight Games
Darkling Room
DarkWave Games
Darkworks
Data Design Interactive
David M. Dobson
David OReilly
Davidson & Associates
Davilex Games
Daylight Productions
DC Studios
Deck13 Interactive
Deep Red Games
Deep Shadows
Deep Silver
Delphine Software International
Delta Tao Software
Derek Smart
Derek Yu
Destination Design
Destination Games
Destination Software
Destineer
Destroyer Studios
Detalion
Detonium Interactive
devCAT
Devils Detail
Dialogue Design
DigiCube
Digital Anvil
Digital Builders
Digital DialectKonami
Digital Domain
Digital Eclipse Backbone Entertainment
Digital Eel
Digital Evolution
Digital Fusion
Digital Illusions
Digital Illusions CE
Digital Image Design
Digital Image Design Rage Software
Digital Integration
Digital Integration Ltd.
Digital Leisure
Digital Leisure Inc.
Digital Nightmares
Digital Object
Digital Pictures
Digital Praise
Digitalo Studios
Dimps Capcom
Dimps Sonic Team
Dingo Games
Dire Wolf Digital
Direct Action Games
Discovery Channel Multimedia Stormfront Studios
Disney Interactive
Disney Interactive Software
Diversions Entertainment
Divide By Zero
DMA Design
Doki Denki Studio
DOOBIC Entertainment
Dorset Multimedia
Double Helix Games
Doublesix
DR Studios
Draconus Entertainment
Dragonfly Futureport Blueside
Dragons Eye Productions
Dragonstone Software
Dramaera
Dreamcatcher Interactive
DreamForge
DreamForge Intertainment
Dreams
DreamWorks Interactive
DTF Games
DTP Entertainment
Dupuis
Dylan Fitterer
EA Black Box EA Singapore
EA Black Box EA UK
EA Black Box Firebrand Games
EA Bright Light Studio
EA Canada
EA Canada HB Studios
EA Canada HB Studios Multimedia
EA DICE
EA Digital Illusions CE
EA Games
EA GamesMagic Pockets
EA Los Angeles
EA Los Angeles TKO Software
EA Montreal
EA Pacific
EA Phenomic
EA Redwood Shores
EA Salt Lake
EA Seattle EA Canada
EA Sports Budcat Creations
EA Sports Stormfront Studios
EA Tiburon
EA Tiburon Budcat Creations
EA Tiburon EA Canada
EA UK
EA Vancouver EA Bucharest
EA Vancouver EA Romania
Eagle Dynamics
Eagle Interactive R3M Infografica REM 3D Models Bank
Earthlight Productions
Eden Studios
Edge of Reality
Edmark
Edmund McMillen and Tyler Glaiel
Edward Grabowski Communications Ltd
eGenesis
Eidos Hungary
Eidos Interactive
Eidos Montr?al
Eko Software SARL
Electronic Arts Argonaut Games Magic Pockets
Electronic Arts Black Box
Electronic Arts Canada
Electronic Arts Maxis
Elite Systems
Elixir Studios
Ellipse Studios
Elsinore Multimedia
Elsinore Multimedia Inc.
EMG
Empire Interactive
Endlessfluff Games
Engineering Animation Inc.
Enlight
Enlight Software
Ensemble StudiosBig Huge Games
Enterbrain
Epic Games Digital Extremes
Epic Interactive Strategy Martech Software
Epic Multimedia Group
Eric Fredricksen
Erik Sved?ng
ESTsoft Corp.
Ethereal Darkness Interactive
Etranges Libellules
Eurocom Entertainment Software
Eurocom Gearbox Software Aspyr JV Games
EurocomAmaze EntertainmentArgonaut Games
Eutechnyx
Eutechnyx Streamline Studios
Eversim
Exakt Entertainment
Exciting Simulations
Exotypos
Extreme Developers Kranx Productions
Eyebrow Interactive
Factor 5 LucasArts
Fade Team
FAKT Software
FASA Interactive
Faucet Software
Fenix Soft
Fever Pitch Studios
Firaxis
Firaxis Games Westlake Interactive
FireArms Development Team
Firefly Studios and Firaxis
Fireglow Games
Firetoad Software
Flying Bear Entertainment
Flying Lab Software
Fortress Forever Development Team
FOX Interactive
Frans Morsch
Free Imagination Group
Free Radical Design
Freegamer
Friendly Software
Frog City Software
Frozen Codebase
Funatics Development
Fury Software
Fusion Digital Games Virtual Playground
Fusionsphere Systems
Future Games
Futuremark Games Studio
Fuzzyeyes
G2 CES
G5 Software
Gabriel Entertainment
Gainax
Gainax BROCCOLI
Galilea
Galilea Games
Gamasoft
Game Invest
Gameco Studios
GameInvest
Gamelab Glu Mobile
Games for Loving
Gamesquad
GarageGames
Gas Powered Games
Gavin Camp
Gears for Breakfast
GenePool Software
Genetic Anomalies
Ghost Games
Ghost Games Criterion Games
Ghost Town Games
GIGA Team Baldrhead
Gigawatt Studios
Giles Williams
Gizmo Games
Glamus
Glest Team
Global Star Software
Globulation 2 Team
GlyphX Games
GolemLabs
GR3 Project
GRAVITY Co. Ltd.
Gravity-i
Gray Design Associates
Greg Lobanov
Gremlin Interactive Cajji Software
Gretech Nimonix
Grey Alien Games
Grin
